#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
    1953    0.539    0.197    0.147    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1954    0.539    0.197    0.147    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1955    0.539    0.197    0.148    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1956    0.538    0.197    0.148    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1957    0.538    0.197    0.149    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1958    0.538    0.197    0.149    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1959    0.538    0.197    0.150    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1960    0.537    0.196    0.150    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1961    0.537    0.196    0.150    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1962    0.537    0.196    0.151    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1963    0.536    0.196    0.151    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1964    0.536    0.196    0.152    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1965    0.536    0.196    0.152    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1966    0.536    0.196    0.153    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1967    0.535    0.196    0.153    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1968    0.535    0.196    0.153    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1969    0.535    0.196    0.154    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1970    0.535    0.195    0.154    0.000    0.069    0.035    0.007    0.003    0.003    0.001
    1971    0.534    0.195    0.155    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1972    0.534    0.195    0.155    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1973    0.534    0.195    0.156    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1974    0.533    0.195    0.156    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1975    0.533    0.195    0.156    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1976    0.533    0.195    0.157    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1977    0.533    0.195    0.157    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1978    0.532    0.195    0.158    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1979    0.532    0.195    0.158    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1980    0.532    0.194    0.159    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1981    0.532    0.194    0.159    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1982    0.531    0.194    0.159    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1983    0.531    0.194    0.160    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1984    0.531    0.194    0.160    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1985    0.530    0.194    0.161    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1986    0.530    0.194    0.161    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1987    0.530    0.194    0.162    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1988    0.530    0.194    0.162    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1989    0.529    0.194    0.162    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1990    0.529    0.193    0.163    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1991    0.529    0.193    0.163    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1992    0.529    0.193    0.164    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1993    0.528    0.193    0.164    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1994    0.528    0.193    0.164    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1995    0.528    0.193    0.165    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1996    0.528    0.193    0.165    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1997    0.527    0.193    0.166    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1998    0.527    0.193    0.166    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    1999    0.527    0.193    0.167    0.000    0.068    0.035    0.007    0.003    0.003    0.001
    2000    0.526    0.192    0.167    0.000    0.068    0.034    0.007    0.002    0.002    0.001
    2001    0.526    0.192    0.167    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2002    0.526    0.192    0.168    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2003    0.526    0.192    0.168    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2004    0.525    0.192    0.169    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2005    0.525    0.192    0.169    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2006    0.525    0.192    0.169    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2007    0.525    0.192    0.170    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2008    0.524    0.192    0.170    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2009    0.524    0.192    0.171    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2010    0.524    0.192    0.171    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2011    0.524    0.191    0.172    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2012    0.523    0.191    0.172    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2013    0.523    0.191    0.172    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2014    0.523    0.191    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2015    0.523    0.191    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2016    0.522    0.191    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2017    0.522    0.191    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2018    0.522    0.191    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2019    0.522    0.192    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2020    0.521    0.192    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2021    0.521    0.192    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2022    0.521    0.193    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2023    0.521    0.193    0.174    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2024    0.520    0.194    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2025    0.520    0.194    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2026    0.520    0.194    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2027    0.519    0.195    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2028    0.519    0.195    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2029    0.519    0.196    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2030    0.519    0.196    0.173    0.000    0.067    0.034    0.006    0.002    0.002    0.000
    2031    0.518    0.196    0.173    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2032    0.518    0.197    0.173    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2033    0.518    0.197    0.173    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2034    0.518    0.198    0.173    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2035    0.517    0.198    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2036    0.517    0.198    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2037    0.517    0.199    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2038    0.517    0.199    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2039    0.516    0.200    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2040    0.516    0.200    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2041    0.516    0.200    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2042    0.516    0.201    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2043    0.516    0.201    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2044    0.516    0.201    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2045    0.516    0.200    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2046    0.517    0.200    0.172    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2047    0.517    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2048    0.517    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2049    0.517    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2050    0.518    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2051    0.518    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2052    0.518    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2053    0.518    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2054    0.519    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2055    0.519    0.200    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2056    0.519    0.199    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2057    0.519    0.199    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2058    0.519    0.199    0.171    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2059    0.520    0.199    0.170    0.000    0.066    0.034    0.006    0.002    0.002    0.000
    2060    0.520    0.199    0.170    0.000    0.066    0.033    0.006    0.002    0.002    0.000
    2061    0.520    0.199    0.170    0.000    0.066    0.033    0.006    0.002    0.002    0.000
    2062    0.520    0.199    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2063    0.521    0.199    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2064    0.521    0.199    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2065    0.521    0.199    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2066    0.521    0.198    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2067    0.522    0.198    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2068    0.522    0.198    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2069    0.522    0.198    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2070    0.522    0.198    0.170    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2071    0.522    0.198    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2072    0.523    0.198    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2073    0.523    0.198    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2074    0.523    0.198    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2075    0.523    0.198    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2076    0.524    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2077    0.524    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2078    0.524    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2079    0.524    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2080    0.525    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2081    0.525    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2082    0.525    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2083    0.525    0.197    0.169    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2084    0.525    0.197    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2085    0.526    0.197    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2086    0.526    0.197    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2087    0.526    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2088    0.526    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2089    0.527    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2090    0.527    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2091    0.527    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2092    0.527    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2093    0.527    0.196    0.168    0.000    0.065    0.033    0.006    0.002    0.002    0.000
    2094    0.528    0.196    0.168    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2095    0.528    0.196    0.168    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2096    0.528    0.196    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2097    0.528    0.196    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2098    0.529    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2099    0.529    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2100    0.529    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2101    0.529    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2102    0.529    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2103    0.530    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2104    0.530    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2105    0.530    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2106    0.530    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2107    0.531    0.195    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2108    0.531    0.194    0.167    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2109    0.531    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2110    0.531    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2111    0.532    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2112    0.532    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2113    0.532    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2114    0.532    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2115    0.532    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2116    0.533    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2117    0.533    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2118    0.533    0.194    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2119    0.533    0.193    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2120    0.533    0.193    0.166    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2121    0.534    0.193    0.165    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2122    0.534    0.193    0.165    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2123    0.534    0.193    0.165    0.000    0.064    0.033    0.006    0.002    0.002    0.000
    2124    0.534    0.193    0.165    0.000    0.064    0.032    0.006    0.002    0.002    0.000
    2125    0.535    0.193    0.165    0.000    0.064    0.032    0.006    0.002    0.002    0.000
    2126    0.535    0.193    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2127    0.535    0.193    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2128    0.535    0.193    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2129    0.535    0.193    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2130    0.536    0.192    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2131    0.536    0.192    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2132    0.536    0.192    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2133    0.536    0.192    0.165    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2134    0.537    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2135    0.537    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2136    0.537    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2137    0.537    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2138    0.537    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2139    0.538    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2140    0.538    0.192    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2141    0.538    0.191    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2142    0.538    0.191    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2143    0.538    0.191    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2144    0.539    0.191    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2145    0.539    0.191    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2146    0.539    0.191    0.164    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2147    0.539    0.191    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2148    0.540    0.191    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2149    0.540    0.191    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2150    0.540    0.191    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2151    0.540    0.191    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2152    0.540    0.191    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2153    0.541    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2154    0.541    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2155    0.541    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2156    0.541    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2157    0.541    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2158    0.542    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2159    0.542    0.190    0.163    0.000    0.063    0.032    0.006    0.002    0.002    0.000
    2160    0.542    0.190    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2161    0.542    0.190    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2162    0.543    0.190    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2163    0.543    0.190    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2164    0.543    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2165    0.543    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2166    0.543    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2167    0.544    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2168    0.544    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2169    0.544    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2170    0.544    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2171    0.544    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2172    0.545    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2173    0.545    0.189    0.162    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2174    0.545    0.189    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2175    0.545    0.189    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2176    0.545    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2177    0.546    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2178    0.546    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2179    0.546    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2180    0.546    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2181    0.547    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2182    0.547    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2183    0.547    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2184    0.547    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2185    0.547    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2186    0.548    0.188    0.161    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2187    0.548    0.187    0.160    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2188    0.548    0.187    0.160    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2189    0.548    0.187    0.160    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2190    0.548    0.187    0.160    0.000    0.062    0.032    0.006    0.002    0.002    0.000
    2191    0.549    0.187    0.160    0.000    0.062    0.031    0.006    0.002    0.002    0.000
    2192    0.549    0.187    0.160    0.000    0.062    0.031    0.006    0.002    0.002    0.000
    2193    0.549    0.187    0.160    0.000    0.062    0.031    0.006    0.002    0.002    0.000
    2194    0.549    0.187    0.160    0.000    0.062    0.031    0.006    0.002    0.002    0.000
    2195    0.549    0.187    0.160    0.000    0.062    0.031    0.006    0.002    0.002    0.000
    2196    0.550    0.187    0.160    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2197    0.550    0.187    0.160    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2198    0.550    0.187    0.160    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2199    0.550    0.186    0.160    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2200    0.550    0.186    0.160    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2201    0.551    0.186    0.159    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2202    0.550    0.186    0.159    0.000    0.061    0.031    0.006    0.002    0.002    0.000
    2203    0.550    0.186    0.159    0.001    0.061    0.031    0.006    0.002    0.002    0.000
    2204    0.550    0.186    0.159    0.001    0.061    0.031    0.006    0.002    0.002    0.000
    2205    0.550    0.186    0.159    0.002    0.061    0.031    0.006    0.002    0.002    0.000
    2206    0.549    0.186    0.159    0.002    0.061    0.031    0.006    0.002    0.002    0.000
    2207    0.549    0.186    0.159    0.003    0.061    0.031    0.006    0.002    0.002    0.000
    2208    0.549    0.186    0.159    0.003    0.061    0.031    0.006    0.002    0.002    0.000
    2209    0.549    0.186    0.159    0.004    0.061    0.031    0.006    0.002    0.002    0.000
    2210    0.548    0.186    0.159    0.004    0.061    0.031    0.006    0.002    0.002    0.000
    2211    0.548    0.185    0.159    0.005    0.061    0.031    0.006    0.002    0.002    0.000
    2212    0.548    0.185    0.159    0.005    0.061    0.031    0.006    0.002    0.002    0.000
    2213    0.548    0.185    0.159    0.005    0.061    0.031    0.006    0.002    0.002    0.000
    2214    0.547    0.185    0.159    0.006    0.061    0.031    0.006    0.002    0.002    0.000
    2215    0.547    0.185    0.158    0.006    0.061    0.031    0.006    0.002    0.002    0.000
    2216    0.547    0.185    0.158    0.007    0.061    0.031    0.006    0.002    0.002    0.000
    2217    0.547    0.185    0.158    0.007    0.061    0.031    0.006    0.002    0.002    0.000
    2218    0.546    0.185    0.158    0.008    0.061    0.031    0.006    0.002    0.002    0.000
    2219    0.546    0.185    0.158    0.008    0.061    0.031    0.006    0.002    0.002    0.000
    2220    0.546    0.185    0.158    0.009    0.061    0.031    0.006    0.002    0.002    0.000
    2221    0.546    0.185    0.158    0.009    0.061    0.031    0.006    0.002    0.002    0.000
    2222    0.545    0.185    0.158    0.009    0.061    0.031    0.006    0.002    0.002    0.000
    2223    0.545    0.184    0.158    0.010    0.061    0.031    0.006    0.002    0.002    0.000
    2224    0.545    0.184    0.158    0.010    0.061    0.031    0.006    0.002    0.002    0.000
    2225    0.545    0.184    0.158    0.011    0.061    0.031    0.006    0.002    0.002    0.000
    2226    0.544    0.184    0.158    0.011    0.061    0.031    0.006    0.002    0.002    0.000
    2227    0.544    0.184    0.158    0.012    0.061    0.031    0.006    0.002    0.002    0.000
    2228    0.544    0.184    0.158    0.012    0.061    0.031    0.006    0.002    0.002    0.000
    2229    0.544    0.184    0.157    0.013    0.061    0.031    0.006    0.002    0.002    0.000
    2230    0.543    0.184    0.157    0.013    0.061    0.031    0.006    0.002    0.002    0.000
    2231    0.543    0.184    0.157    0.013    0.061    0.031    0.006    0.002    0.002    0.000
    2232    0.543    0.184    0.157    0.014    0.060    0.031    0.006    0.002    0.002    0.000
    2233    0.543    0.184    0.157    0.014    0.060    0.031    0.006    0.002    0.002    0.000
    2234    0.543    0.184    0.157    0.015    0.060    0.031    0.006    0.002    0.002    0.000
    2235    0.542    0.183    0.157    0.015    0.060    0.031    0.006    0.002    0.002    0.000
    2236    0.542    0.183    0.157    0.016    0.060    0.031    0.006    0.002    0.002    0.000
    2237    0.542    0.183    0.157    0.016    0.060    0.031    0.006    0.002    0.002    0.000
    2238    0.542    0.183    0.157    0.017    0.060    0.031    0.006    0.002    0.002    0.000
    2239    0.541    0.183    0.157    0.017    0.060    0.031    0.006    0.002    0.002    0.000
    2240    0.541    0.183    0.157    0.017    0.060    0.031    0.006    0.002    0.002    0.000
    2241    0.541    0.183    0.157    0.018    0.060    0.031    0.006    0.002    0.002    0.000
    2242    0.541    0.183    0.157    0.018    0.060    0.031    0.006    0.002    0.002    0.000
    2243    0.540    0.183    0.156    0.019    0.060    0.031    0.006    0.002    0.002    0.000
    2244    0.540    0.183    0.156    0.019    0.060    0.031    0.006    0.002    0.002    0.000
    2245    0.540    0.183    0.156    0.020    0.060    0.031    0.006    0.002    0.002    0.000
    2246    0.540    0.183    0.156    0.020    0.060    0.031    0.006    0.002    0.002    0.000
    2247    0.539    0.182    0.156    0.020    0.060    0.031    0.006    0.002    0.002    0.000
    2248    0.539    0.182    0.156    0.021    0.060    0.031    0.006    0.002    0.002    0.000
    2249    0.539    0.182    0.156    0.021    0.060    0.031    0.006    0.002    0.002    0.000
    2250    0.539    0.182    0.156    0.022    0.060    0.031    0.006    0.002    0.002    0.000
    2251    0.538    0.182    0.156    0.022    0.060    0.031    0.006    0.002    0.002    0.000
    2252    0.538    0.182    0.156    0.023    0.060    0.031    0.006    0.002    0.002    0.000
    2253    0.538    0.182    0.156    0.023    0.060    0.031    0.006    0.002    0.002    0.000
    2254    0.538    0.182    0.156    0.024    0.060    0.031    0.006    0.002    0.002    0.000
    2255    0.537    0.182    0.156    0.024    0.060    0.031    0.006    0.002    0.002    0.000
    2256    0.537    0.182    0.156    0.024    0.060    0.031    0.006    0.002    0.002    0.000
    2257    0.537    0.182    0.156    0.025    0.060    0.031    0.006    0.002    0.002    0.000
    2258    0.537    0.182    0.155    0.025    0.060    0.031    0.006    0.002    0.002    0.000
    2259    0.537    0.181    0.155    0.026    0.060    0.031    0.006    0.002    0.002    0.000
    2260    0.536    0.181    0.155    0.026    0.060    0.031    0.006    0.002    0.002    0.000
    2261    0.536    0.181    0.155    0.027    0.060    0.031    0.006    0.002    0.002    0.000
    2262    0.536    0.181    0.155    0.027    0.060    0.031    0.006    0.002    0.002    0.000
    2263    0.536    0.181    0.155    0.027    0.060    0.030    0.006    0.002    0.002    0.000
    2264    0.535    0.181    0.155    0.028    0.060    0.030    0.006    0.002    0.002    0.000
    2265    0.535    0.181    0.155    0.028    0.060    0.030    0.006    0.002    0.002    0.000
    2266    0.535    0.181    0.155    0.029    0.060    0.030    0.006    0.002    0.002    0.000
    2267    0.535    0.181    0.155    0.029    0.060    0.030    0.006    0.002    0.002    0.000
    2268    0.534    0.181    0.155    0.030    0.060    0.030    0.006    0.002    0.002    0.000
