#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
    1410    0.161    0.240    0.003    0.243    0.224    0.077    0.030    0.016    0.003    0.003
    1411    0.161    0.240    0.004    0.242    0.224    0.077    0.030    0.016    0.003    0.003
    1412    0.161    0.240    0.004    0.242    0.224    0.077    0.030    0.016    0.003    0.003
    1413    0.161    0.240    0.005    0.242    0.224    0.077    0.030    0.016    0.003    0.003
    1414    0.161    0.240    0.006    0.242    0.223    0.077    0.030    0.016    0.003    0.003
    1415    0.160    0.240    0.006    0.242    0.223    0.077    0.030    0.016    0.003    0.003
    1416    0.160    0.239    0.007    0.242    0.223    0.077    0.030    0.016    0.003    0.003
    1417    0.160    0.239    0.008    0.241    0.223    0.077    0.030    0.016    0.003    0.003
    1418    0.160    0.239    0.008    0.241    0.223    0.077    0.030    0.016    0.003    0.003
    1419    0.160    0.239    0.009    0.241    0.223    0.077    0.030    0.016    0.003    0.003
    1420    0.160    0.239    0.010    0.241    0.223    0.077    0.030    0.015    0.003    0.003
    1421    0.160    0.239    0.011    0.241    0.222    0.077    0.030    0.015    0.003    0.003
    1422    0.160    0.238    0.011    0.241    0.222    0.077    0.030    0.015    0.003    0.003
    1423    0.160    0.238    0.012    0.240    0.222    0.077    0.030    0.015    0.003    0.003
    1424    0.159    0.238    0.013    0.240    0.222    0.077    0.030    0.015    0.003    0.003
    1425    0.159    0.238    0.013    0.240    0.222    0.076    0.030    0.015    0.003    0.003
    1426    0.159    0.238    0.014    0.240    0.222    0.076    0.030    0.015    0.003    0.003
    1427    0.159    0.238    0.015    0.240    0.221    0.076    0.030    0.015    0.003    0.003
    1428    0.159    0.237    0.015    0.239    0.221    0.076    0.030    0.015    0.003    0.003
    1429    0.159    0.237    0.016    0.239    0.221    0.076    0.030    0.015    0.003    0.003
    1430    0.159    0.237    0.017    0.239    0.221    0.076    0.030    0.015    0.003    0.003
    1431    0.159    0.237    0.017    0.239    0.221    0.076    0.030    0.015    0.003    0.003
    1432    0.159    0.237    0.018    0.239    0.221    0.076    0.030    0.015    0.003    0.003
    1433    0.158    0.237    0.019    0.239    0.221    0.076    0.030    0.015    0.003    0.003
    1434    0.158    0.236    0.020    0.238    0.220    0.076    0.030    0.015    0.003    0.003
    1435    0.158    0.236    0.020    0.238    0.220    0.076    0.030    0.015    0.003    0.003
    1436    0.158    0.236    0.021    0.238    0.220    0.076    0.030    0.015    0.003    0.003
    1437    0.158    0.236    0.022    0.238    0.220    0.076    0.030    0.015    0.003    0.003
    1438    0.158    0.236    0.022    0.238    0.220    0.076    0.030    0.015    0.003    0.003
    1439    0.158    0.236    0.023    0.238    0.220    0.076    0.030    0.015    0.003    0.003
    1440    0.158    0.235    0.024    0.237    0.219    0.076    0.030    0.015    0.003    0.003
    1441    0.158    0.235    0.024    0.237    0.219    0.076    0.030    0.015    0.003    0.003
    1442    0.157    0.235    0.025    0.237    0.219    0.076    0.030    0.015    0.003    0.003
    1443    0.157    0.235    0.026    0.237    0.219    0.076    0.030    0.015    0.003    0.003
    1444    0.157    0.235    0.026    0.237    0.219    0.075    0.030    0.015    0.003    0.003
    1445    0.157    0.235    0.027    0.237    0.219    0.075    0.030    0.015    0.003    0.003
    1446    0.157    0.234    0.028    0.237    0.219    0.075    0.030    0.015    0.003    0.003
    1447    0.157    0.234    0.028    0.236    0.218    0.075    0.030    0.015    0.003    0.003
    1448    0.157    0.234    0.029    0.236    0.218    0.075    0.030    0.015    0.003    0.003
    1449    0.157    0.234    0.030    0.236    0.218    0.075    0.030    0.015    0.003    0.003
    1450    0.157    0.234    0.030    0.236    0.218    0.075    0.030    0.015    0.003    0.003
    1451    0.156    0.234    0.031    0.236    0.218    0.075    0.030    0.015    0.003    0.003
    1452    0.156    0.233    0.032    0.236    0.218    0.075    0.030    0.015    0.003    0.003
    1453    0.156    0.233    0.032    0.235    0.217    0.075    0.030    0.015    0.003    0.003
    1454    0.156    0.233    0.033    0.235    0.217    0.075    0.030    0.015    0.003    0.003
    1455    0.156    0.233    0.034    0.235    0.217    0.075    0.030    0.015    0.003    0.003
    1456    0.156    0.233    0.034    0.235    0.217    0.075    0.030    0.015    0.003    0.003
    1457    0.156    0.233    0.035    0.235    0.217    0.075    0.030    0.015    0.003    0.003
    1458    0.156    0.233    0.036    0.235    0.217    0.075    0.029    0.015    0.003    0.003
    1459    0.156    0.232    0.036    0.234    0.217    0.075    0.029    0.015    0.003    0.003
    1460    0.155    0.232    0.037    0.234    0.216    0.075    0.029    0.015    0.003    0.003
    1461    0.155    0.232    0.038    0.234    0.216    0.075    0.029    0.015    0.003    0.003
    1462    0.155    0.232    0.038    0.234    0.216    0.075    0.029    0.015    0.003    0.003
    1463    0.155    0.232    0.039    0.234    0.216    0.075    0.029    0.015    0.003    0.003
    1464    0.155    0.232    0.040    0.234    0.216    0.074    0.029    0.015    0.003    0.003
    1465    0.155    0.231    0.040    0.233    0.216    0.074    0.029    0.015    0.003    0.003
    1466    0.155    0.231    0.041    0.233    0.216    0.074    0.029    0.015    0.003    0.003
    1467    0.155    0.231    0.042    0.233    0.215    0.074    0.029    0.015    0.003    0.003
    1468    0.155    0.231    0.042    0.233    0.215    0.074    0.029    0.015    0.003    0.003
    1469    0.155    0.231    0.043    0.233    0.215    0.074    0.029    0.015    0.003    0.003
    1470    0.154    0.231    0.044    0.233    0.215    0.074    0.029    0.015    0.003    0.003
    1471    0.154    0.230    0.044    0.232    0.215    0.074    0.029    0.015    0.003    0.003
    1472    0.154    0.230    0.045    0.232    0.215    0.074    0.029    0.015    0.003    0.003
    1473    0.154    0.230    0.045    0.232    0.215    0.074    0.029    0.015    0.003    0.003
    1474    0.154    0.230    0.046    0.232    0.214    0.074    0.029    0.015    0.003    0.003
    1475    0.154    0.230    0.047    0.232    0.214    0.074    0.029    0.015    0.003    0.003
    1476    0.154    0.230    0.047    0.232    0.214    0.074    0.029    0.015    0.003    0.003
    1477    0.154    0.230    0.048    0.232    0.214    0.074    0.029    0.015    0.003    0.003
    1478    0.154    0.229    0.049    0.231    0.214    0.074    0.029    0.015    0.003    0.003
    1479    0.153    0.229    0.049    0.231    0.214    0.074    0.029    0.015    0.003    0.003
    1480    0.153    0.229    0.050    0.231    0.214    0.074    0.029    0.015    0.003    0.003
    1481    0.153    0.229    0.051    0.231    0.213    0.074    0.029    0.015    0.003    0.003
    1482    0.153    0.229    0.051    0.231    0.213    0.074    0.029    0.015    0.003    0.003
    1483    0.153    0.229    0.052    0.231    0.213    0.073    0.029    0.015    0.003    0.003
    1484    0.153    0.228    0.053    0.230    0.213    0.073    0.029    0.015    0.003    0.003
    1485    0.153    0.228    0.053    0.230    0.213    0.073    0.029    0.015    0.003    0.003
    1486    0.153    0.228    0.054    0.230    0.213    0.073    0.029    0.015    0.003    0.003
    1487    0.153    0.228    0.054    0.230    0.213    0.073    0.029    0.015    0.003    0.003
    1488    0.153    0.228    0.055    0.230    0.212    0.073    0.029    0.015    0.003    0.003
    1489    0.152    0.228    0.056    0.230    0.212    0.073    0.029    0.015    0.003    0.003
    1490    0.152    0.228    0.056    0.230    0.212    0.073    0.029    0.015    0.003    0.003
    1491    0.152    0.227    0.057    0.229    0.212    0.073    0.029    0.015    0.003    0.003
    1492    0.152    0.227    0.058    0.229    0.212    0.073    0.029    0.015    0.003    0.003
    1493    0.152    0.227    0.058    0.229    0.212    0.073    0.029    0.015    0.003    0.003
    1494    0.152    0.227    0.059    0.229    0.212    0.073    0.029    0.015    0.003    0.003
    1495    0.152    0.227    0.060    0.229    0.211    0.073    0.029    0.015    0.003    0.003
    1496    0.152    0.227    0.060    0.229    0.211    0.073    0.029    0.015    0.003    0.003
    1497    0.152    0.226    0.061    0.228    0.211    0.073    0.029    0.015    0.003    0.003
    1498    0.152    0.226    0.061    0.228    0.211    0.073    0.029    0.015    0.003    0.003
    1499    0.151    0.226    0.062    0.228    0.211    0.073    0.029    0.015    0.003    0.003
    1500    0.151    0.226    0.063    0.228    0.211    0.073    0.029    0.015    0.003    0.003
    1501    0.151    0.226    0.063    0.228    0.211    0.073    0.029    0.015    0.003    0.003
    1502    0.151    0.226    0.064    0.228    0.210    0.073    0.029    0.015    0.003    0.003
    1503    0.151    0.226    0.065    0.228    0.210    0.073    0.029    0.015    0.003    0.003
    1504    0.151    0.225    0.065    0.227    0.210    0.072    0.029    0.015    0.003    0.003
    1505    0.151    0.225    0.066    0.227    0.210    0.072    0.029    0.015    0.003    0.003
    1506    0.151    0.225    0.066    0.227    0.210    0.072    0.029    0.015    0.003    0.003
    1507    0.151    0.225    0.067    0.227    0.210    0.072    0.029    0.015    0.003    0.003
    1508    0.151    0.225    0.068    0.227    0.210    0.072    0.029    0.015    0.003    0.003
    1509    0.150    0.225    0.068    0.227    0.209    0.072    0.028    0.015    0.003    0.003
    1510    0.150    0.225    0.069    0.226    0.209    0.072    0.028    0.015    0.003    0.003
    1511    0.150    0.224    0.069    0.226    0.209    0.072    0.028    0.015    0.003    0.003
    1512    0.150    0.224    0.070    0.226    0.209    0.072    0.028    0.015    0.003    0.003
    1513    0.150    0.224    0.071    0.226    0.209    0.072    0.028    0.015    0.003    0.003
    1514    0.150    0.224    0.071    0.226    0.209    0.072    0.028    0.015    0.003    0.003
    1515    0.150    0.224    0.072    0.226    0.209    0.072    0.028    0.015    0.003    0.003
    1516    0.150    0.224    0.073    0.226    0.208    0.072    0.028    0.015    0.003    0.003
    1517    0.150    0.223    0.073    0.225    0.208    0.072    0.028    0.015    0.003    0.003
    1518    0.150    0.223    0.074    0.225    0.208    0.072    0.028    0.014    0.003    0.003
    1519    0.149    0.223    0.074    0.225    0.208    0.072    0.028    0.014    0.003    0.003
    1520    0.149    0.223    0.075    0.225    0.208    0.072    0.028    0.014    0.003    0.003
    1521    0.149    0.223    0.076    0.225    0.208    0.072    0.028    0.014    0.003    0.003
    1522    0.149    0.223    0.076    0.225    0.208    0.072    0.028    0.014    0.003    0.003
    1523    0.149    0.223    0.077    0.225    0.207    0.072    0.028    0.014    0.003    0.003
    1524    0.149    0.222    0.077    0.224    0.207    0.072    0.028    0.014    0.003    0.003
    1525    0.149    0.222    0.078    0.224    0.207    0.071    0.028    0.014    0.003    0.003
    1526    0.149    0.222    0.079    0.224    0.207    0.071    0.028    0.014    0.003    0.003
    1527    0.149    0.222    0.079    0.224    0.207    0.071    0.028    0.014    0.003    0.003
    1528    0.149    0.222    0.080    0.224    0.207    0.071    0.028    0.014    0.003    0.003
    1529    0.148    0.222    0.080    0.224    0.207    0.071    0.028    0.014    0.003    0.003
    1530    0.148    0.222    0.081    0.224    0.207    0.071    0.028    0.014    0.003    0.003
    1531    0.148    0.221    0.082    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1532    0.148    0.221    0.082    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1533    0.148    0.221    0.083    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1534    0.148    0.221    0.083    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1535    0.148    0.221    0.084    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1536    0.148    0.221    0.085    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1537    0.148    0.221    0.085    0.223    0.206    0.071    0.028    0.014    0.003    0.003
    1538    0.148    0.220    0.086    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1539    0.147    0.220    0.086    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1540    0.147    0.220    0.087    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1541    0.147    0.220    0.088    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1542    0.147    0.220    0.088    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1543    0.147    0.220    0.089    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1544    0.147    0.220    0.089    0.222    0.205    0.071    0.028    0.014    0.003    0.003
    1545    0.147    0.219    0.090    0.221    0.205    0.071    0.028    0.014    0.003    0.003
    1546    0.147    0.219    0.091    0.221    0.204    0.071    0.028    0.014    0.003    0.003
    1547    0.147    0.219    0.091    0.221    0.204    0.070    0.028    0.014    0.003    0.003
    1548    0.147    0.219    0.092    0.221    0.204    0.070    0.028    0.014    0.003    0.003
    1549    0.147    0.219    0.092    0.221    0.204    0.070    0.028    0.014    0.003    0.003
    1550    0.146    0.219    0.093    0.221    0.204    0.070    0.028    0.014    0.003    0.003
    1551    0.146    0.219    0.093    0.221    0.204    0.070    0.028    0.014    0.003    0.003
    1552    0.146    0.218    0.094    0.220    0.204    0.070    0.028    0.014    0.003    0.003
    1553    0.146    0.218    0.095    0.220    0.203    0.070    0.028    0.014    0.003    0.003
    1554    0.146    0.218    0.095    0.220    0.203    0.070    0.028    0.014    0.003    0.003
    1555    0.146    0.218    0.096    0.220    0.203    0.070    0.028    0.014    0.003    0.003
    1556    0.146    0.218    0.096    0.220    0.203    0.070    0.028    0.014    0.003    0.003
    1557    0.146    0.218    0.097    0.220    0.203    0.070    0.028    0.014    0.003    0.003
    1558    0.146    0.218    0.098    0.220    0.203    0.070    0.028    0.014    0.003    0.003
    1559    0.146    0.217    0.098    0.219    0.203    0.070    0.028    0.014    0.003    0.003
    1560    0.146    0.217    0.099    0.219    0.203    0.070    0.028    0.014    0.003    0.003
    1561    0.145    0.217    0.099    0.219    0.202    0.070    0.028    0.014    0.003    0.003
    1562    0.145    0.217    0.100    0.219    0.202    0.070    0.028    0.014    0.003    0.003
    1563    0.145    0.217    0.100    0.219    0.202    0.070    0.028    0.014    0.003    0.003
    1564    0.145    0.217    0.101    0.219    0.202    0.070    0.027    0.014    0.003    0.003
    1565    0.145    0.217    0.102    0.219    0.202    0.070    0.027    0.014    0.003    0.003
    1566    0.145    0.216    0.102    0.218    0.202    0.070    0.027    0.014    0.003    0.003
    1567    0.145    0.216    0.103    0.218    0.202    0.070    0.027    0.014    0.003    0.003
    1568    0.145    0.216    0.103    0.218    0.202    0.070    0.027    0.014    0.003    0.003
    1569    0.145    0.216    0.104    0.218    0.201    0.069    0.027    0.014    0.003    0.003
    1570    0.145    0.216    0.104    0.218    0.201    0.069    0.027    0.014    0.003    0.003
    1571    0.144    0.216    0.105    0.218    0.201    0.069    0.027    0.014    0.003    0.003
    1572    0.144    0.216    0.106    0.218    0.201    0.069    0.027    0.014    0.003    0.003
    1573    0.144    0.216    0.106    0.217    0.201    0.069    0.027    0.014    0.003    0.003
    1574    0.144    0.215    0.107    0.217    0.201    0.069    0.027    0.014    0.003    0.003
    1575    0.144    0.215    0.107    0.217    0.201    0.069    0.027    0.014    0.003    0.003
    1576    0.144    0.215    0.108    0.217    0.201    0.069    0.027    0.014    0.003    0.003
    1577    0.144    0.215    0.108    0.217    0.200    0.069    0.027    0.014    0.003    0.003
    1578    0.144    0.215    0.109    0.217    0.200    0.069    0.027    0.014    0.003    0.003
    1579    0.144    0.215    0.110    0.217    0.200    0.069    0.027    0.014    0.003    0.003
    1580    0.144    0.215    0.110    0.216    0.200    0.069    0.027    0.014    0.003    0.003
    1581    0.144    0.214    0.111    0.216    0.200    0.069    0.027    0.014    0.003    0.003
    1582    0.143    0.214    0.111    0.216    0.200    0.069    0.027    0.014    0.003    0.003
    1583    0.143    0.214    0.112    0.216    0.200    0.069    0.027    0.014    0.003    0.003
    1584    0.143    0.214    0.112    0.216    0.199    0.069    0.027    0.014    0.003    0.003
    1585    0.143    0.214    0.113    0.216    0.199    0.069    0.027    0.014    0.003    0.003
    1586    0.143    0.214    0.113    0.216    0.199    0.069    0.027    0.014    0.003    0.003
    1587    0.143    0.214    0.114    0.216    0.199    0.069    0.027    0.014    0.003    0.003
    1588    0.143    0.213    0.115    0.215    0.199    0.069    0.027    0.014    0.003    0.003
    1589    0.143    0.213    0.115    0.215    0.199    0.069    0.027    0.014    0.003    0.003
    1590    0.143    0.213    0.116    0.215    0.199    0.069    0.027    0.014    0.003    0.003
    1591    0.143    0.213    0.116    0.215    0.199    0.069    0.027    0.014    0.003    0.003
    1592    0.143    0.213    0.117    0.215    0.198    0.068    0.027    0.014    0.003    0.003
    1593    0.142    0.213    0.117    0.215    0.198    0.068    0.027    0.014    0.003    0.003
    1594    0.142    0.213    0.118    0.215    0.198    0.068    0.027    0.014    0.003    0.003
    1595    0.142    0.213    0.118    0.214    0.198    0.068    0.027    0.014    0.003    0.003
    1596    0.142    0.212    0.119    0.214    0.198    0.068    0.027    0.014    0.003    0.003
    1597    0.142    0.212    0.120    0.214    0.198    0.068    0.027    0.014    0.003    0.003
    1598    0.142    0.212    0.120    0.214    0.198    0.068    0.027    0.014    0.003    0.003
    1599    0.142    0.212    0.121    0.214    0.198    0.068    0.027    0.014    0.003    0.003
    1600    0.142    0.212    0.121    0.214    0.198    0.068    0.027    0.014    0.002    0.002
    1601    0.142    0.212    0.122    0.214    0.197    0.068    0.027    0.014    0.002    0.002
    1602    0.142    0.212    0.122    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1603    0.142    0.211    0.123    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1604    0.142    0.211    0.123    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1605    0.141    0.211    0.124    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1606    0.141    0.211    0.125    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1607    0.141    0.211    0.125    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1608    0.141    0.211    0.126    0.213    0.197    0.068    0.027    0.014    0.002    0.002
    1609    0.141    0.211    0.126    0.213    0.196    0.068    0.027    0.014    0.002    0.002
    1610    0.141    0.211    0.127    0.212    0.196    0.068    0.027    0.014    0.002    0.002
    1611    0.141    0.210    0.127    0.212    0.196    0.068    0.027    0.014    0.002    0.002
    1612    0.141    0.210    0.128    0.212    0.196    0.068    0.027    0.014    0.002    0.002
    1613    0.141    0.210    0.128    0.212    0.196    0.068    0.027    0.014    0.002    0.002
    1614    0.141    0.210    0.129    0.212    0.196    0.068    0.027    0.014    0.002    0.002
    1615    0.141    0.210    0.129    0.212    0.196    0.067    0.027    0.014    0.002    0.002
    1616    0.140    0.210    0.130    0.212    0.196    0.067    0.027    0.014    0.002    0.002
    1617    0.140    0.210    0.130    0.212    0.195    0.067    0.027    0.014    0.002    0.002
    1618    0.140    0.210    0.131    0.211    0.195    0.067    0.027    0.014    0.002    0.002
    1619    0.140    0.209    0.132    0.211    0.195    0.067    0.027    0.014    0.002    0.002
    1620    0.140    0.209    0.132    0.211    0.195    0.067    0.027    0.014    0.002    0.002
    1621    0.140    0.209    0.133    0.211    0.195    0.067    0.027    0.014    0.002    0.002
    1622    0.140    0.209    0.133    0.211    0.195    0.067    0.027    0.014    0.002    0.002
    1623    0.140    0.209    0.134    0.211    0.195    0.067    0.026    0.014    0.002    0.002
    1624    0.140    0.209    0.134    0.211    0.195    0.067    0.026    0.014    0.002    0.002
    1625    0.140    0.209    0.135    0.210    0.194    0.067    0.026    0.014    0.002    0.002
    1626    0.140    0.208    0.135    0.210    0.194    0.067    0.026    0.014    0.002    0.002
    1627    0.140    0.208    0.136    0.210    0.194    0.067    0.026    0.014    0.002    0.002
    1628    0.139    0.208    0.136    0.210    0.194    0.067    0.026    0.014    0.002    0.002
    1629    0.139    0.208    0.137    0.210    0.194    0.067    0.026    0.014    0.002    0.002
    1630    0.139    0.208    0.137    0.210    0.194    0.067    0.026    0.013    0.002    0.002
    1631    0.139    0.208    0.138    0.210    0.194    0.067    0.026    0.013    0.002    0.002
    1632    0.139    0.208    0.138    0.210    0.194    0.067    0.026    0.013    0.002    0.002
    1633    0.139    0.208    0.139    0.209    0.194    0.067    0.026    0.013    0.002    0.002
    1634    0.139    0.207    0.140    0.209    0.193    0.067    0.026    0.013    0.002    0.002
    1635    0.139    0.207    0.140    0.209    0.193    0.067    0.026    0.013    0.002    0.002
    1636    0.139    0.207    0.141    0.209    0.193    0.067    0.026    0.013    0.002    0.002
    1637    0.139    0.207    0.141    0.209    0.193    0.067    0.026    0.013    0.002    0.002
    1638    0.139    0.207    0.142    0.209    0.193    0.067    0.026    0.013    0.002    0.002
    1639    0.138    0.207    0.142    0.209    0.193    0.067    0.026    0.013    0.002    0.002
    1640    0.138    0.207    0.143    0.209    0.193    0.066    0.026    0.013    0.002    0.002
    1641    0.138    0.207    0.143    0.208    0.193    0.066    0.026    0.013    0.002    0.002
    1642    0.138    0.206    0.144    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1643    0.138    0.206    0.144    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1644    0.138    0.206    0.145    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1645    0.138    0.206    0.145    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1646    0.138    0.206    0.146    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1647    0.138    0.206    0.146    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1648    0.138    0.206    0.147    0.208    0.192    0.066    0.026    0.013    0.002    0.002
    1649    0.138    0.206    0.147    0.207    0.192    0.066    0.026    0.013    0.002    0.002
    1650    0.138    0.205    0.148    0.207    0.192    0.066    0.026    0.013    0.002    0.002
    1651    0.137    0.205    0.148    0.207    0.191    0.066    0.026    0.013    0.002    0.002
    1652    0.137    0.205    0.149    0.207    0.191    0.066    0.026    0.013    0.002    0.002
    1653    0.137    0.205    0.149    0.207    0.191    0.066    0.026    0.013    0.002    0.002
    1654    0.137    0.205    0.150    0.207    0.191    0.066    0.026    0.013    0.002    0.002
    1655    0.137    0.205    0.150    0.207    0.191    0.066    0.026    0.013    0.002    0.002
    1656    0.137    0.205    0.151    0.207    0.191    0.066    0.026    0.013    0.002    0.002
    1657    0.137    0.205    0.151    0.206    0.191    0.066    0.026    0.013    0.002    0.002
    1658    0.137    0.204    0.152    0.206    0.191    0.066    0.026    0.013    0.002    0.002
    1659    0.137    0.204    0.153    0.206    0.190    0.066    0.026    0.013    0.002    0.002
    1660    0.137    0.204    0.153    0.206    0.190    0.066    0.026    0.013    0.002    0.002
    1661    0.137    0.204    0.154    0.206    0.190    0.066    0.026    0.013    0.002    0.002
    1662    0.137    0.204    0.154    0.206    0.190    0.066    0.026    0.013    0.002    0.002
    1663    0.137    0.204    0.155    0.206    0.190    0.066    0.026    0.013    0.002    0.002
    1664    0.136    0.204    0.155    0.206    0.190    0.066    0.026    0.013    0.002    0.002
    1665    0.136    0.204    0.156    0.205    0.190    0.065    0.026    0.013    0.002    0.002
    1666    0.136    0.203    0.156    0.205    0.190    0.065    0.026    0.013    0.002    0.002
    1667    0.136    0.203    0.157    0.205    0.190    0.065    0.026    0.013    0.002    0.002
    1668    0.136    0.203    0.157    0.205    0.189    0.065    0.026    0.013    0.002    0.002
    1669    0.136    0.203    0.158    0.205    0.189    0.065    0.026    0.013    0.002    0.002
    1670    0.136    0.203    0.158    0.205    0.189    0.065    0.026    0.013    0.002    0.002
    1671    0.136    0.203    0.159    0.205    0.189    0.065    0.026    0.013    0.002    0.002
    1672    0.136    0.203    0.159    0.205    0.189    0.065    0.026    0.013    0.002    0.002
    1673    0.136    0.203    0.160    0.204    0.189    0.065    0.026    0.013    0.002    0.002
    1674    0.136    0.203    0.160    0.204    0.189    0.065    0.026    0.013    0.002    0.002
    1675    0.136    0.202    0.161    0.204    0.189    0.065    0.026    0.013    0.002    0.002
    1676    0.135    0.202    0.161    0.204    0.189    0.065    0.026    0.013    0.002    0.002
    1677    0.135    0.202    0.162    0.204    0.188    0.065    0.026    0.013    0.002    0.002
    1678    0.135    0.202    0.162    0.204    0.188    0.065    0.026    0.013    0.002    0.002
    1679    0.135    0.202    0.163    0.204    0.188    0.065    0.026    0.013    0.002    0.002
    1680    0.135    0.202    0.163    0.204    0.188    0.065    0.026    0.013    0.002    0.002
    1681    0.135    0.202    0.164    0.203    0.188    0.065    0.026    0.013    0.002    0.002
    1682    0.135    0.202    0.164    0.203    0.188    0.065    0.026    0.013    0.002    0.002
    1683    0.135    0.201    0.165    0.203    0.188    0.065    0.026    0.013    0.002    0.002
    1684    0.135    0.201    0.165    0.203    0.188    0.065    0.026    0.013    0.002    0.002
    1685    0.135    0.201    0.166    0.203    0.188    0.065    0.026    0.013    0.002    0.002
    1686    0.135    0.201    0.166    0.203    0.187    0.065    0.026    0.013    0.002    0.002
    1687    0.135    0.201    0.167    0.203    0.187    0.065    0.025    0.013    0.002    0.002
    1688    0.134    0.201    0.167    0.203    0.187    0.065    0.025    0.013    0.002    0.002
    1689    0.134    0.201    0.168    0.202    0.187    0.065    0.025    0.013    0.002    0.002
    1690    0.134    0.201    0.168    0.202    0.187    0.064    0.025    0.013    0.002    0.002
    1691    0.134    0.200    0.169    0.202    0.187    0.064    0.025    0.013    0.002    0.002
    1692    0.134    0.200    0.169    0.202    0.187    0.064    0.025    0.013    0.002    0.002
    1693    0.134    0.200    0.170    0.202    0.187    0.064    0.025    0.013    0.002    0.002
    1694    0.134    0.200    0.170    0.202    0.187    0.064    0.025    0.013    0.002    0.002
    1695    0.134    0.200    0.171    0.202    0.186    0.064    0.025    0.013    0.002    0.002
    1696    0.134    0.200    0.171    0.202    0.186    0.064    0.025    0.013    0.002    0.002
    1697    0.134    0.200    0.171    0.202    0.186    0.064    0.025    0.013    0.002    0.002
    1698    0.134    0.200    0.172    0.201    0.186    0.064    0.025    0.013    0.002    0.002
    1699    0.134    0.200    0.172    0.201    0.186    0.064    0.025    0.013    0.002    0.002
    1700    0.134    0.199    0.173    0.201    0.186    0.064    0.025    0.013    0.002    0.002
    1701    0.133    0.199    0.173    0.201    0.186    0.064    0.025    0.013    0.002    0.002
    1702    0.133    0.199    0.174    0.201    0.186    0.064    0.025    0.013    0.002    0.002
    1703    0.133    0.199    0.174    0.201    0.186    0.064    0.025    0.013    0.002    0.002
    1704    0.133    0.199    0.175    0.201    0.185    0.064    0.025    0.013    0.002    0.002
    1705    0.133    0.199    0.175    0.201    0.185    0.064    0.025    0.013    0.002    0.002
    1706    0.133    0.199    0.176    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1707    0.133    0.199    0.176    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1708    0.133    0.198    0.177    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1709    0.133    0.198    0.177    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1710    0.133    0.198    0.178    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1711    0.133    0.198    0.178    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1712    0.133    0.198    0.179    0.200    0.185    0.064    0.025    0.013    0.002    0.002
    1713    0.133    0.198    0.179    0.200    0.184    0.064    0.025    0.013    0.002    0.002
    1714    0.132    0.198    0.180    0.200    0.184    0.064    0.025    0.013    0.002    0.002
    1715    0.132    0.198    0.180    0.199    0.184    0.064    0.025    0.013    0.002    0.002
    1716    0.132    0.198    0.181    0.199    0.184    0.064    0.025    0.013    0.002    0.002
    1717    0.132    0.197    0.181    0.199    0.184    0.063    0.025    0.013    0.002    0.002
    1718    0.132    0.197    0.182    0.199    0.184    0.063    0.025    0.013    0.002    0.002
    1719    0.132    0.197    0.182    0.199    0.184    0.063    0.025    0.013    0.002    0.002
    1720    0.132    0.197    0.183    0.199    0.184    0.063    0.025    0.013    0.002    0.002
    1721    0.132    0.197    0.183    0.199    0.184    0.063    0.025    0.013    0.002    0.002
    1722    0.132    0.197    0.184    0.199    0.184    0.063    0.025    0.013    0.002    0.002
    1723    0.132    0.197    0.184    0.198    0.183    0.063    0.025    0.013    0.002    0.002
    1724    0.132    0.197    0.184    0.198    0.183    0.063    0.025    0.013    0.002    0.002
    1725    0.132    0.197    0.185    0.198    0.183    0.063    0.025    0.013    0.002    0.002
